date;Region;Regionsnummer;time_series
19.02.2024;Achensee;R1;5158
20.02.2024;Achensee;R1;5402
21.02.2024;Achensee;R1;5314
22.02.2024;Achensee;R1;5766
23.02.2024;Achensee;R1;6863
24.02.2024;Achensee;R1;5958
25.02.2024;Achensee;R1;3860
26.02.2024;Achensee;R1;3758
27.02.2024;Achensee;R1;3536
28.02.2024;Achensee;R1;3606
29.02.2024;Achensee;R1;4390
01.03.2024;Achensee;R1;4271
02.03.2024;Achensee;R1;4010
03.03.2024;Achensee;R1;2587
04.03.2024;Achensee;R1;2416
05.03.2024;Achensee;R1;2446
06.03.2024;Achensee;R1;2466
07.03.2024;Achensee;R1;3008
08.03.2024;Achensee;R1;4104
09.03.2024;Achensee;R1;3952
10.03.2024;Achensee;R1;2113
11.03.2024;Achensee;R1;1987
12.03.2024;Achensee;R1;1938
13.03.2024;Achensee;R1;1928
14.03.2024;Achensee;R1;2156
15.03.2024;Achensee;R1;2834
16.03.2024;Achensee;R1;2964
17.03.2024;Achensee;R1;1611
18.03.2024;Achensee;R1;1599
19.03.2024;Achensee;R1;1597
20.03.2024;Achensee;R1;1550
21.03.2024;Achensee;R1;1801
22.03.2024;Achensee;R1;2422
23.03.2024;Achensee;R1;2517
24.03.2024;Achensee;R1;2039
25.03.2024;Achensee;R1;1168
26.03.2024;Achensee;R1;1555
27.03.2024;Achensee;R1;2306
28.03.2024;Achensee;R1;3537
29.03.2024;Achensee;R1;4280
30.03.2024;Achensee;R1;4096
31.03.2024;Achensee;R1;3252
01.04.2024;Achensee;R1;1860
02.04.2024;Achensee;R1;1733
03.04.2024;Achensee;R1;1734
04.04.2024;Achensee;R1;1791
05.04.2024;Achensee;R1;2013
06.04.2024;Achensee;R1;1894
07.04.2024;Achensee;R1;973
08.04.2024;Achensee;R1;895
09.04.2024;Achensee;R1;879
10.04.2024;Achensee;R1;879
11.04.2024;Achensee;R1;1096
12.04.2024;Achensee;R1;1546
13.04.2024;Achensee;R1;1706
14.04.2024;Achensee;R1;767
15.04.2024;Achensee;R1;701
16.04.2024;Achensee;R1;836
17.04.2024;Achensee;R1;620
18.04.2024;Achensee;R1;951
19.04.2024;Achensee;R1;1213
20.04.2024;Achensee;R1;1368
21.04.2024;Achensee;R1;894
22.04.2024;Achensee;R1;850
23.04.2024;Achensee;R1;1076
24.04.2024;Achensee;R1;1458
25.04.2024;Achensee;R1;1657
26.04.2024;Achensee;R1;2302
27.04.2024;Achensee;R1;2548
28.04.2024;Achensee;R1;1945
29.04.2024;Achensee;R1;2004
30.04.2024;Achensee;R1;2156
01.05.2024;Achensee;R1;2123
02.05.2024;Achensee;R1;2325
03.05.2024;Achensee;R1;2763
04.05.2024;Achensee;R1;2906
05.05.2024;Achensee;R1;1788
06.05.2024;Achensee;R1;1700
07.05.2024;Achensee;R1;1836
08.05.2024;Achensee;R1;2951
09.05.2024;Achensee;R1;4561
10.05.2024;Achensee;R1;5180
11.05.2024;Achensee;R1;4778
12.05.2024;Achensee;R1;2260
13.05.2024;Achensee;R1;2540
14.05.2024;Achensee;R1;2252
15.05.2024;Achensee;R1;2695
16.05.2024;Achensee;R1;2775
17.05.2024;Achensee;R1;4048
18.05.2024;Achensee;R1;5274
19.05.2024;Achensee;R1;5762
20.05.2024;Achensee;R1;3885
21.05.2024;Achensee;R1;3952
22.05.2024;Achensee;R1;3974
23.05.2024;Achensee;R1;4067
24.05.2024;Achensee;R1;4187
25.05.2024;Achensee;R1;4874
26.05.2024;Achensee;R1;4196
27.05.2024;Achensee;R1;4203
28.05.2024;Achensee;R1;4660
29.05.2024;Achensee;R1;4927
30.05.2024;Achensee;R1;5388
31.05.2024;Achensee;R1;5044
01.06.2024;Achensee;R1;4615
02.06.2024;Achensee;R1;3116
03.06.2024;Achensee;R1;3537
04.06.2024;Achensee;R1;3615
05.06.2024;Achensee;R1;3860
06.06.2024;Achensee;R1;3758
07.06.2024;Achensee;R1;4264
08.06.2024;Achensee;R1;4295
09.06.2024;Achensee;R1;3163
10.06.2024;Achensee;R1;3392
11.06.2024;Achensee;R1;3463
12.06.2024;Achensee;R1;3598
13.06.2024;Achensee;R1;4177
14.06.2024;Achensee;R1;4748
15.06.2024;Achensee;R1;5190
16.06.2024;Achensee;R1;4183
17.06.2024;Achensee;R1;4440
18.06.2024;Achensee;R1;4442
19.06.2024;Achensee;R1;4508
20.06.2024;Achensee;R1;4922
21.06.2024;Achensee;R1;5152
22.06.2024;Achensee;R1;5285
23.06.2024;Achensee;R1;4640
24.06.2024;Achensee;R1;5029
25.06.2024;Achensee;R1;4816
26.06.2024;Achensee;R1;4917
27.06.2024;Achensee;R1;5176
28.06.2024;Achensee;R1;6238
29.06.2024;Achensee;R1;6581
30.06.2024;Achensee;R1;5021
01.07.2024;Achensee;R1;4687
02.07.2024;Achensee;R1;4638
03.07.2024;Achensee;R1;4824
04.07.2024;Achensee;R1;5465
05.07.2024;Achensee;R1;6384
06.07.2024;Achensee;R1;6078
07.07.2024;Achensee;R1;4947
08.07.2024;Achensee;R1;5511
09.07.2024;Achensee;R1;5485
10.07.2024;Achensee;R1;5548
11.07.2024;Achensee;R1;5601
12.07.2024;Achensee;R1;6318
13.07.2024;Achensee;R1;6977
14.07.2024;Achensee;R1;5726
15.07.2024;Achensee;R1;5862
16.07.2024;Achensee;R1;5889
17.07.2024;Achensee;R1;5991
18.07.2024;Achensee;R1;6345
19.07.2024;Achensee;R1;7069
20.07.2024;Achensee;R1;7591
21.07.2024;Achensee;R1;5789
22.07.2024;Achensee;R1;6476
23.07.2024;Achensee;R1;6345
24.07.2024;Achensee;R1;6575
25.07.2024;Achensee;R1;6717
26.07.2024;Achensee;R1;7171
27.07.2024;Achensee;R1;7182
28.07.2024;Achensee;R1;6510
29.07.2024;Achensee;R1;6965
30.07.2024;Achensee;R1;7071
31.07.2024;Achensee;R1;6684
01.08.2024;Achensee;R1;6672
02.08.2024;Achensee;R1;7205
03.08.2024;Achensee;R1;7259
04.08.2024;Achensee;R1;6759
05.08.2024;Achensee;R1;7158
06.08.2024;Achensee;R1;6915
07.08.2024;Achensee;R1;6911
08.08.2024;Achensee;R1;7254
09.08.2024;Achensee;R1;7929
10.08.2024;Achensee;R1;7999
11.08.2024;Achensee;R1;7066
12.08.2024;Achensee;R1;7083
13.08.2024;Achensee;R1;6806
14.08.2024;Achensee;R1;7611
15.08.2024;Achensee;R1;7453
16.08.2024;Achensee;R1;6899
17.08.2024;Achensee;R1;6390
18.08.2024;Achensee;R1;5694
19.08.2024;Achensee;R1;6358
20.08.2024;Achensee;R1;6524
21.08.2024;Achensee;R1;6796
22.08.2024;Achensee;R1;6953
23.08.2024;Achensee;R1;7421
24.08.2024;Achensee;R1;6871
25.08.2024;Achensee;R1;5673
26.08.2024;Achensee;R1;6172
27.08.2024;Achensee;R1;6559
28.08.2024;Achensee;R1;6660
29.08.2024;Achensee;R1;6597
30.08.2024;Achensee;R1;7151
31.08.2024;Achensee;R1;6628
01.09.2024;Achensee;R1;5615
02.09.2024;Achensee;R1;5763
03.09.2024;Achensee;R1;5827
04.09.2024;Achensee;R1;5795
05.09.2024;Achensee;R1;5946
06.09.2024;Achensee;R1;6871
07.09.2024;Achensee;R1;6569
08.09.2024;Achensee;R1;4695
09.09.2024;Achensee;R1;4557
10.09.2024;Achensee;R1;4717
11.09.2024;Achensee;R1;4271
12.09.2024;Achensee;R1;4148
13.09.2024;Achensee;R1;3908
14.09.2024;Achensee;R1;4273
15.09.2024;Achensee;R1;3659
16.09.2024;Achensee;R1;3880
17.09.2024;Achensee;R1;4333
18.09.2024;Achensee;R1;4570
19.09.2024;Achensee;R1;4994
20.09.2024;Achensee;R1;5573
21.09.2024;Achensee;R1;5717
22.09.2024;Achensee;R1;4147
23.09.2024;Achensee;R1;4242
24.09.2024;Achensee;R1;4331
25.09.2024;Achensee;R1;4067
26.09.2024;Achensee;R1;4030
27.09.2024;Achensee;R1;4438
28.09.2024;Achensee;R1;5032
29.09.2024;Achensee;R1;3794
30.09.2024;Achensee;R1;3726
01.10.2024;Achensee;R1;3617
02.10.2024;Achensee;R1;4727
03.10.2024;Achensee;R1;5329
04.10.2024;Achensee;R1;5637
05.10.2024;Achensee;R1;5679
06.10.2024;Achensee;R1;3702
07.10.2024;Achensee;R1;3650
08.10.2024;Achensee;R1;3778
09.10.2024;Achensee;R1;3377
10.10.2024;Achensee;R1;3437
11.10.2024;Achensee;R1;4445
12.10.2024;Achensee;R1;4458
13.10.2024;Achensee;R1;3198
14.10.2024;Achensee;R1;3554
15.10.2024;Achensee;R1;3825
16.10.2024;Achensee;R1;4070
17.10.2024;Achensee;R1;4064
18.10.2024;Achensee;R1;4533
19.10.2024;Achensee;R1;5005
20.10.2024;Achensee;R1;3027
21.10.2024;Achensee;R1;2639
22.10.2024;Achensee;R1;2397
23.10.2024;Achensee;R1;2574
24.10.2024;Achensee;R1;2799
25.10.2024;Achensee;R1;3679
26.10.2024;Achensee;R1;4037
27.10.2024;Achensee;R1;3109
28.10.2024;Achensee;R1;3133
29.10.2024;Achensee;R1;3067
30.10.2024;Achensee;R1;2811
31.10.2024;Achensee;R1;3928
01.11.2024;Achensee;R1;3891
02.11.2024;Achensee;R1;3252
03.11.2024;Achensee;R1;1142
04.11.2024;Achensee;R1;1118
05.11.2024;Achensee;R1;1067
06.11.2024;Achensee;R1;1015
07.11.2024;Achensee;R1;1185
08.11.2024;Achensee;R1;1299
09.11.2024;Achensee;R1;1331
10.11.2024;Achensee;R1;1006
11.11.2024;Achensee;R1;957
12.11.2024;Achensee;R1;1002
13.11.2024;Achensee;R1;842
14.11.2024;Achensee;R1;1116
15.11.2024;Achensee;R1;1581
16.11.2024;Achensee;R1;1722
17.11.2024;Achensee;R1;847
18.11.2024;Achensee;R1;765
19.11.2024;Achensee;R1;765
20.11.2024;Achensee;R1;780
21.11.2024;Achensee;R1;880
22.11.2024;Achensee;R1;1209
23.11.2024;Achensee;R1;1531
24.11.2024;Achensee;R1;888
25.11.2024;Achensee;R1;848
26.11.2024;Achensee;R1;812
27.11.2024;Achensee;R1;834
28.11.2024;Achensee;R1;1043
29.11.2024;Achensee;R1;1521
30.11.2024;Achensee;R1;1327
01.12.2024;Achensee;R1;948
02.12.2024;Achensee;R1;893
03.12.2024;Achensee;R1;899
04.12.2024;Achensee;R1;900
05.12.2024;Achensee;R1;1156
06.12.2024;Achensee;R1;1559
07.12.2024;Achensee;R1;1754
08.12.2024;Achensee;R1;992
09.12.2024;Achensee;R1;959
10.12.2024;Achensee;R1;967
11.12.2024;Achensee;R1;1019
12.12.2024;Achensee;R1;1340
13.12.2024;Achensee;R1;2095
14.12.2024;Achensee;R1;2022
15.12.2024;Achensee;R1;1409
16.12.2024;Achensee;R1;1539
17.12.2024;Achensee;R1;1469
18.12.2024;Achensee;R1;1694
19.12.2024;Achensee;R1;1992
20.12.2024;Achensee;R1;3165
21.12.2024;Achensee;R1;3944
22.12.2024;Achensee;R1;4167
23.12.2024;Achensee;R1;4117
24.12.2024;Achensee;R1;4867
25.12.2024;Achensee;R1;5302
26.12.2024;Achensee;R1;5958
27.12.2024;Achensee;R1;7867
28.12.2024;Achensee;R1;7487
29.12.2024;Achensee;R1;7752
30.12.2024;Achensee;R1;7356
31.12.2024;Achensee;R1;7356
01.01.2022;Alpbachtal und Tiroler Seenland;R2;3749
02.01.2022;Alpbachtal und Tiroler Seenland;R2;3223
03.01.2022;Alpbachtal und Tiroler Seenland;R2;3188
04.01.2022;Alpbachtal und Tiroler Seenland;R2;2918
05.01.2022;Alpbachtal und Tiroler Seenland;R2;3020
06.01.2022;Alpbachtal und Tiroler Seenland;R2;3104
07.01.2022;Alpbachtal und Tiroler Seenland;R2;2772
08.01.2022;Alpbachtal und Tiroler Seenland;R2;1924
09.01.2022;Alpbachtal und Tiroler Seenland;R2;1181
10.01.2022;Alpbachtal und Tiroler Seenland;R2;1160
11.01.2022;Alpbachtal und Tiroler Seenland;R2;1038
12.01.2022;Alpbachtal und Tiroler Seenland;R2;1148
13.01.2022;Alpbachtal und Tiroler Seenland;R2;1340
14.01.2022;Alpbachtal und Tiroler Seenland;R2;1924
15.01.2022;Alpbachtal und Tiroler Seenland;R2;1885
16.01.2022;Alpbachtal und Tiroler Seenland;R2;1215
17.01.2022;Alpbachtal und Tiroler Seenland;R2;1243
18.01.2022;Alpbachtal und Tiroler Seenland;R2;1365
19.01.2022;Alpbachtal und Tiroler Seenland;R2;1324
20.01.2022;Alpbachtal und Tiroler Seenland;R2;1382
21.01.2022;Alpbachtal und Tiroler Seenland;R2;1803
22.01.2022;Alpbachtal und Tiroler Seenland;R2;1960
23.01.2022;Alpbachtal und Tiroler Seenland;R2;1493
24.01.2022;Alpbachtal und Tiroler Seenland;R2;1095
25.01.2022;Alpbachtal und Tiroler Seenland;R2;1260
26.01.2022;Alpbachtal und Tiroler Seenland;R2;1429
27.01.2022;Alpbachtal und Tiroler Seenland;R2;1529
28.01.2022;Alpbachtal und Tiroler Seenland;R2;2308
29.01.2022;Alpbachtal und Tiroler Seenland;R2;2462
30.01.2022;Alpbachtal und Tiroler Seenland;R2;1836
31.01.2022;Alpbachtal und Tiroler Seenland;R2;1841
01.02.2022;Alpbachtal und Tiroler Seenland;R2;2529
02.02.2022;Alpbachtal und Tiroler Seenland;R2;2580
03.02.2022;Alpbachtal und Tiroler Seenland;R2;2738
04.02.2022;Alpbachtal und Tiroler Seenland;R2;3484
05.02.2022;Alpbachtal und Tiroler Seenland;R2;3203
06.02.2022;Alpbachtal und Tiroler Seenland;R2;2202
07.02.2022;Alpbachtal und Tiroler Seenland;R2;2167
08.02.2022;Alpbachtal und Tiroler Seenland;R2;2311
09.02.2022;Alpbachtal und Tiroler Seenland;R2;2217
10.02.2022;Alpbachtal und Tiroler Seenland;R2;2343
11.02.2022;Alpbachtal und Tiroler Seenland;R2;3263
12.02.2022;Alpbachtal und Tiroler Seenland;R2;3564
13.02.2022;Alpbachtal und Tiroler Seenland;R2;2635
14.02.2022;Alpbachtal und Tiroler Seenland;R2;2575
15.02.2022;Alpbachtal und Tiroler Seenland;R2;2700
16.02.2022;Alpbachtal und Tiroler Seenland;R2;2771
17.02.2022;Alpbachtal und Tiroler Seenland;R2;2664
18.02.2022;Alpbachtal und Tiroler Seenland;R2;3333
19.02.2022;Alpbachtal und Tiroler Seenland;R2;3512
20.02.2022;Alpbachtal und Tiroler Seenland;R2;2823
21.02.2022;Alpbachtal und Tiroler Seenland;R2;3271
22.02.2022;Alpbachtal und Tiroler Seenland;R2;3461
23.02.2022;Alpbachtal und Tiroler Seenland;R2;3200
24.02.2022;Alpbachtal und Tiroler Seenland;R2;3311
25.02.2022;Alpbachtal und Tiroler Seenland;R2;4060
26.02.2022;Alpbachtal und Tiroler Seenland;R2;4388
27.02.2022;Alpbachtal und Tiroler Seenland;R2;4479
28.02.2022;Alpbachtal und Tiroler Seenland;R2;4503
01.03.2022;Alpbachtal und Tiroler Seenland;R2;3648
02.03.2022;Alpbachtal und Tiroler Seenland;R2;3755
03.03.2022;Alpbachtal und Tiroler Seenland;R2;3687
04.03.2022;Alpbachtal und Tiroler Seenland;R2;3654
05.03.2022;Alpbachtal und Tiroler Seenland;R2;2967
06.03.2022;Alpbachtal und Tiroler Seenland;R2;2155
07.03.2022;Alpbachtal und Tiroler Seenland;R2;2174
08.03.2022;Alpbachtal und Tiroler Seenland;R2;2261
09.03.2022;Alpbachtal und Tiroler Seenland;R2;2225
10.03.2022;Alpbachtal und Tiroler Seenland;R2;2389
11.03.2022;Alpbachtal und Tiroler Seenland;R2;2747
12.03.2022;Alpbachtal und Tiroler Seenland;R2;2470
13.03.2022;Alpbachtal und Tiroler Seenland;R2;1733
14.03.2022;Alpbachtal und Tiroler Seenland;R2;1571
15.03.2022;Alpbachtal und Tiroler Seenland;R2;1629
16.03.2022;Alpbachtal und Tiroler Seenland;R2;1678
17.03.2022;Alpbachtal und Tiroler Seenland;R2;1713
18.03.2022;Alpbachtal und Tiroler Seenland;R2;2445
19.03.2022;Alpbachtal und Tiroler Seenland;R2;2275
20.03.2022;Alpbachtal und Tiroler Seenland;R2;1432
21.03.2022;Alpbachtal und Tiroler Seenland;R2;1426
22.03.2022;Alpbachtal und Tiroler Seenland;R2;1428
23.03.2022;Alpbachtal und Tiroler Seenland;R2;1512
24.03.2022;Alpbachtal und Tiroler Seenland;R2;1518
25.03.2022;Alpbachtal und Tiroler Seenland;R2;2037
26.03.2022;Alpbachtal und Tiroler Seenland;R2;1874
27.03.2022;Alpbachtal und Tiroler Seenland;R2;1595
28.03.2022;Alpbachtal und Tiroler Seenland;R2;1585
29.03.2022;Alpbachtal und Tiroler Seenland;R2;1546
30.03.2022;Alpbachtal und Tiroler Seenland;R2;1478
31.03.2022;Alpbachtal und Tiroler Seenland;R2;1558
01.04.2022;Alpbachtal und Tiroler Seenland;R2;1034
02.04.2022;Alpbachtal und Tiroler Seenland;R2;1041
03.04.2022;Alpbachtal und Tiroler Seenland;R2;953
04.04.2022;Alpbachtal und Tiroler Seenland;R2;863
05.04.2022;Alpbachtal und Tiroler Seenland;R2;1089
06.04.2022;Alpbachtal und Tiroler Seenland;R2;889
07.04.2022;Alpbachtal und Tiroler Seenland;R2;1091
08.04.2022;Alpbachtal und Tiroler Seenland;R2;992
09.04.2022;Alpbachtal und Tiroler Seenland;R2;1172
10.04.2022;Alpbachtal und Tiroler Seenland;R2;1160
11.04.2022;Alpbachtal und Tiroler Seenland;R2;1215
12.04.2022;Alpbachtal und Tiroler Seenland;R2;1257
13.04.2022;Alpbachtal und Tiroler Seenland;R2;1355
14.04.2022;Alpbachtal und Tiroler Seenland;R2;1616
15.04.2022;Alpbachtal und Tiroler Seenland;R2;1864
16.04.2022;Alpbachtal und Tiroler Seenland;R2;1747
17.04.2022;Alpbachtal und Tiroler Seenland;R2;1502
18.04.2022;Alpbachtal und Tiroler Seenland;R2;881
19.04.2022;Alpbachtal und Tiroler Seenland;R2;804
20.04.2022;Alpbachtal und Tiroler Seenland;R2;888
21.04.2022;Alpbachtal und Tiroler Seenland;R2;825
22.04.2022;Alpbachtal und Tiroler Seenland;R2;836
23.04.2022;Alpbachtal und Tiroler Seenland;R2;749
24.04.2022;Alpbachtal und Tiroler Seenland;R2;447
25.04.2022;Alpbachtal und Tiroler Seenland;R2;487
26.04.2022;Alpbachtal und Tiroler Seenland;R2;617
27.04.2022;Alpbachtal und Tiroler Seenland;R2;580
28.04.2022;Alpbachtal und Tiroler Seenland;R2;607
29.04.2022;Alpbachtal und Tiroler Seenland;R2;840
30.04.2022;Alpbachtal und Tiroler Seenland;R2;677
01.05.2022;Alpbachtal und Tiroler Seenland;R2;556
02.05.2022;Alpbachtal und Tiroler Seenland;R2;654
03.05.2022;Alpbachtal und Tiroler Seenland;R2;745
04.05.2022;Alpbachtal und Tiroler Seenland;R2;653
05.05.2022;Alpbachtal und Tiroler Seenland;R2;573
06.05.2022;Alpbachtal und Tiroler Seenland;R2;748
07.05.2022;Alpbachtal und Tiroler Seenland;R2;800
08.05.2022;Alpbachtal und Tiroler Seenland;R2;501
09.05.2022;Alpbachtal und Tiroler Seenland;R2;627
10.05.2022;Alpbachtal und Tiroler Seenland;R2;665
11.05.2022;Alpbachtal und Tiroler Seenland;R2;668
12.05.2022;Alpbachtal und Tiroler Seenland;R2;573
13.05.2022;Alpbachtal und Tiroler Seenland;R2;829
14.05.2022;Alpbachtal und Tiroler Seenland;R2;942
15.05.2022;Alpbachtal und Tiroler Seenland;R2;626
16.05.2022;Alpbachtal und Tiroler Seenland;R2;652
17.05.2022;Alpbachtal und Tiroler Seenland;R2;834
18.05.2022;Alpbachtal und Tiroler Seenland;R2;794
19.05.2022;Alpbachtal und Tiroler Seenland;R2;716
20.05.2022;Alpbachtal und Tiroler Seenland;R2;954
21.05.2022;Alpbachtal und Tiroler Seenland;R2;1034
22.05.2022;Alpbachtal und Tiroler Seenland;R2;755
23.05.2022;Alpbachtal und Tiroler Seenland;R2;765
24.05.2022;Alpbachtal und Tiroler Seenland;R2;925
25.05.2022;Alpbachtal und Tiroler Seenland;R2;1095
26.05.2022;Alpbachtal und Tiroler Seenland;R2;1623
27.05.2022;Alpbachtal und Tiroler Seenland;R2;1885
28.05.2022;Alpbachtal und Tiroler Seenland;R2;1616
29.05.2022;Alpbachtal und Tiroler Seenland;R2;785
30.05.2022;Alpbachtal und Tiroler Seenland;R2;860
31.05.2022;Alpbachtal und Tiroler Seenland;R2;896
01.06.2022;Alpbachtal und Tiroler Seenland;R2;1159
02.06.2022;Alpbachtal und Tiroler Seenland;R2;1192
03.06.2022;Alpbachtal und Tiroler Seenland;R2;1928
04.06.2022;Alpbachtal und Tiroler Seenland;R2;2376
05.06.2022;Alpbachtal und Tiroler Seenland;R2;2094
06.06.2022;Alpbachtal und Tiroler Seenland;R2;1750
07.06.2022;Alpbachtal und Tiroler Seenland;R2;1768
08.06.2022;Alpbachtal und Tiroler Seenland;R2;1638
09.06.2022;Alpbachtal und Tiroler Seenland;R2;1670
10.06.2022;Alpbachtal und Tiroler Seenland;R2;1935
11.06.2022;Alpbachtal und Tiroler Seenland;R2;2008
12.06.2022;Alpbachtal und Tiroler Seenland;R2;1705
13.06.2022;Alpbachtal und Tiroler Seenland;R2;1927
14.06.2022;Alpbachtal und Tiroler Seenland;R2;2091
15.06.2022;Alpbachtal und Tiroler Seenland;R2;2468
16.06.2022;Alpbachtal und Tiroler Seenland;R2;2514
17.06.2022;Alpbachtal und Tiroler Seenland;R2;2642
18.06.2022;Alpbachtal und Tiroler Seenland;R2;2325
19.06.2022;Alpbachtal und Tiroler Seenland;R2;1359
20.06.2022;Alpbachtal und Tiroler Seenland;R2;1781
21.06.2022;Alpbachtal und Tiroler Seenland;R2;1778
22.06.2022;Alpbachtal und Tiroler Seenland;R2;1818
23.06.2022;Alpbachtal und Tiroler Seenland;R2;1914
24.06.2022;Alpbachtal und Tiroler Seenland;R2;1989
25.06.2022;Alpbachtal und Tiroler Seenland;R2;2204
26.06.2022;Alpbachtal und Tiroler Seenland;R2;1723
27.06.2022;Alpbachtal und Tiroler Seenland;R2;1772
28.06.2022;Alpbachtal und Tiroler Seenland;R2;1871
29.06.2022;Alpbachtal und Tiroler Seenland;R2;1745
30.06.2022;Alpbachtal und Tiroler Seenland;R2;1988
01.07.2022;Alpbachtal und Tiroler Seenland;R2;2999
02.07.2022;Alpbachtal und Tiroler Seenland;R2;2754
03.07.2022;Alpbachtal und Tiroler Seenland;R2;2052
04.07.2022;Alpbachtal und Tiroler Seenland;R2;2010
05.07.2022;Alpbachtal und Tiroler Seenland;R2;2073
06.07.2022;Alpbachtal und Tiroler Seenland;R2;2099
07.07.2022;Alpbachtal und Tiroler Seenland;R2;2035
08.07.2022;Alpbachtal und Tiroler Seenland;R2;2531
09.07.2022;Alpbachtal und Tiroler Seenland;R2;2703
10.07.2022;Alpbachtal und Tiroler Seenland;R2;2098
11.07.2022;Alpbachtal und Tiroler Seenland;R2;2180
12.07.2022;Alpbachtal und Tiroler Seenland;R2;2326
13.07.2022;Alpbachtal und Tiroler Seenland;R2;2320
14.07.2022;Alpbachtal und Tiroler Seenland;R2;2480
15.07.2022;Alpbachtal und Tiroler Seenland;R2;2896
16.07.2022;Alpbachtal und Tiroler Seenland;R2;3339
17.07.2022;Alpbachtal und Tiroler Seenland;R2;3015
18.07.2022;Alpbachtal und Tiroler Seenland;R2;3120
19.07.2022;Alpbachtal und Tiroler Seenland;R2;3102
20.07.2022;Alpbachtal und Tiroler Seenland;R2;2627
21.07.2022;Alpbachtal und Tiroler Seenland;R2;2817
22.07.2022;Alpbachtal und Tiroler Seenland;R2;3031
23.07.2022;Alpbachtal und Tiroler Seenland;R2;3111
24.07.2022;Alpbachtal und Tiroler Seenland;R2;2830
25.07.2022;Alpbachtal und Tiroler Seenland;R2;2927
26.07.2022;Alpbachtal und Tiroler Seenland;R2;3212
27.07.2022;Alpbachtal und Tiroler Seenland;R2;3367
28.07.2022;Alpbachtal und Tiroler Seenland;R2;3269
29.07.2022;Alpbachtal und Tiroler Seenland;R2;4057
30.07.2022;Alpbachtal und Tiroler Seenland;R2;4213
31.07.2022;Alpbachtal und Tiroler Seenland;R2;4206
01.08.2022;Alpbachtal und Tiroler Seenland;R2;4130
02.08.2022;Alpbachtal und Tiroler Seenland;R2;4185
03.08.2022;Alpbachtal und Tiroler Seenland;R2;4165
04.08.2022;Alpbachtal und Tiroler Seenland;R2;4076
05.08.2022;Alpbachtal und Tiroler Seenland;R2;3985
06.08.2022;Alpbachtal und Tiroler Seenland;R2;4104
07.08.2022;Alpbachtal und Tiroler Seenland;R2;3952
08.08.2022;Alpbachtal und Tiroler Seenland;R2;4141
09.08.2022;Alpbachtal und Tiroler Seenland;R2;4189
10.08.2022;Alpbachtal und Tiroler Seenland;R2;3966
11.08.2022;Alpbachtal und Tiroler Seenland;R2;4252
12.08.2022;Alpbachtal und Tiroler Seenland;R2;4033
13.08.2022;Alpbachtal und Tiroler Seenland;R2;4194
14.08.2022;Alpbachtal und Tiroler Seenland;R2;4039
15.08.2022;Alpbachtal und Tiroler Seenland;R2;3634
16.08.2022;Alpbachtal und Tiroler Seenland;R2;3803
17.08.2022;Alpbachtal und Tiroler Seenland;R2;3735
18.08.2022;Alpbachtal und Tiroler Seenland;R2;3345
19.08.2022;Alpbachtal und Tiroler Seenland;R2;2991
20.08.2022;Alpbachtal und Tiroler Seenland;R2;3107
21.08.2022;Alpbachtal und Tiroler Seenland;R2;2776
22.08.2022;Alpbachtal und Tiroler Seenland;R2;2723
23.08.2022;Alpbachtal und Tiroler Seenland;R2;3400
24.08.2022;Alpbachtal und Tiroler Seenland;R2;3465
25.08.2022;Alpbachtal und Tiroler Seenland;R2;3539
26.08.2022;Alpbachtal und Tiroler Seenland;R2;3235
27.08.2022;Alpbachtal und Tiroler Seenland;R2;3296
28.08.2022;Alpbachtal und Tiroler Seenland;R2;2551
29.08.2022;Alpbachtal und Tiroler Seenland;R2;2503
30.08.2022;Alpbachtal und Tiroler Seenland;R2;2864
31.08.2022;Alpbachtal und Tiroler Seenland;R2;4262
01.09.2022;Alpbachtal und Tiroler Seenland;R2;4277
02.09.2022;Alpbachtal und Tiroler Seenland;R2;2558
03.09.2022;Alpbachtal und Tiroler Seenland;R2;2445
04.09.2022;Alpbachtal und Tiroler Seenland;R2;1790
05.09.2022;Alpbachtal und Tiroler Seenland;R2;1994
06.09.2022;Alpbachtal und Tiroler Seenland;R2;1944
07.09.2022;Alpbachtal und Tiroler Seenland;R2;1917
08.09.2022;Alpbachtal und Tiroler Seenland;R2;2039
09.09.2022;Alpbachtal und Tiroler Seenland;R2;2179
10.09.2022;Alpbachtal und Tiroler Seenland;R2;2017
11.09.2022;Alpbachtal und Tiroler Seenland;R2;1620
12.09.2022;Alpbachtal und Tiroler Seenland;R2;1746
13.09.2022;Alpbachtal und Tiroler Seenland;R2;1735
14.09.2022;Alpbachtal und Tiroler Seenland;R2;1721
15.09.2022;Alpbachtal und Tiroler Seenland;R2;1652
16.09.2022;Alpbachtal und Tiroler Seenland;R2;1804
17.09.2022;Alpbachtal und Tiroler Seenland;R2;1789
18.09.2022;Alpbachtal und Tiroler Seenland;R2;1491
19.09.2022;Alpbachtal und Tiroler Seenland;R2;1508
20.09.2022;Alpbachtal und Tiroler Seenland;R2;1661
21.09.2022;Alpbachtal und Tiroler Seenland;R2;1749
22.09.2022;Alpbachtal und Tiroler Seenland;R2;1995
23.09.2022;Alpbachtal und Tiroler Seenland;R2;2275
24.09.2022;Alpbachtal und Tiroler Seenland;R2;2387
25.09.2022;Alpbachtal und Tiroler Seenland;R2;1795
26.09.2022;Alpbachtal und Tiroler Seenland;R2;1625
